Gene ID,Vector_1,Vector_2,Vector_3,EGFP_1,EGFP_2,EGFP_3,PolyD_1,PolyD_2,PolyD_3,PolyE_1,PolyE_2,PolyE_3
tE(UUC)G3,0.788453,0.165022,0.187589,0.175823,0.376066,0.06415,0.10295,0.156825,0.088866,1.219387,0.555339,0.128758
tE(UUC)I,0.107894,0,0,0,0,0,0,0,0.067538,0,0.245303,0
tE(UUC)J,0.475838,0.327248,0.198011,0.137082,0.05608,0.293664,0.049915,0.240242,0.454992,0,0.262338,0.161696
tE(UUC)K,0.675027,1.571909,0.760778,0.193703,0.296894,0.638647,0.511631,0.977652,0.89221,0.614469,0.245303,1.338485
tE(UUC)L,0.130026,0,0.823307,0.327805,0.488227,0.088384,0.237097,0,0.078202,0,0.190791,0
tE(UUC)M,0,0,0,0,0,0,0,0,0,0,0,0
tE(UUC)P,0,0.067128,0.211906,0,0,0.094086,0,0,0,0,0.354327,0
tE(UUC)Q,0,0,0,0,0,0,0,0,0,0,0,0
tF(GAA)B,0,0,0,0,0,0,0,0,0,0,0.235222,0
tF(GAA)D,1.244628,0,1.552106,1.367153,0,1.209181,1.316941,1.273612,0.494336,0,0.806476,0.295751
tF(GAA)F,0.37109,0.115864,0,0,0,0,0,0,0,0.339138,0,0
tF(GAA)G,0,0,0,0,0,0,0,0,0,0,0,0
tF(GAA)H1,0.062758,0,0,0.446762,1.737443,1.413054,1.347711,1.533601,2.836296,1.161861,0,0.812173
tF(GAA)H2,0.362904,0,0,0,0.185457,0,0.424621,0,0,0,0.325951,0
tF(GAA)M,0.343804,0.408672,0.901112,1.119844,0.924033,0.642553,0,0.878694,2.121087,1.064516,0.416679,0.735385
tF(GAA)N,0,0.306213,0.250119,0.214563,0,0.418995,0,0.477193,0,0,0,0
tF(GAA)P1,0,0,0,1.387314,0,0.904073,0,0,0,0,0,0
tF(GAA)P2,0,0,0,0,0,0,0,0,0,0,0,0
tF(GAA)Q,0,0,0,0,0,0,0,0,0,0,0,0
tG(CCC)D,0,0.058737,0,0,0,0.10264,0,0,0,0,0,0
tG(CCC)O,0.445407,0.226556,0.187589,0.318865,0.204527,0.735585,0.564666,0.78746,1.585361,0.71635,0.592816,0.341359
tG(GCC)B,0,0,0,0,0,0,0,0,0,0,0,0
tG(GCC)C,0,0,0,0,0,0,0,0,0,0,0,0
tG(GCC)D1,0,0,0,0,0,0,0,0,0,0,0,0
tG(GCC)D2,8.719392,7.28446,6.18251,8.316928,7.567046,8.630413,3.037095,2.466712,3.035147,2.464143,4.253075,2.951857
tG(GCC)E,0,0.019855,0,0,0,0.131552,0.37331,0.182719,0.428958,0,0.221118,0.179156
tG(GCC)F1,0,0,0,0,0,0,0,0,0.050466,0,0,0
tG(GCC)F2,0,0,0.260687,0,0,0,0,0,0,0.380977,0,0.163974
tG(GCC)G1,0.364711,0.47084,0.52842,0.332422,0,0.359962,0.1044,0.37559,0.501052,0.871727,0.746275,0.370459
tG(GCC)G2,0.370322,0.243929,0.405122,0,0.187336,0.114205,0.452401,0,0.389306,0.332548,0.186569,0.163974
tG(GCC)J1,0,0,0,0,0,0,0,0,0,0,0,0.43119
tG(GCC)J2,0.151495,0.394258,0.15148,0.211541,0,0.062162,0,0.179336,0,0,0,0
tG(GCC)M,0,0,0,0.64369,0,0.10264,0,0,0.255933,0,0,0
tG(GCC)O1,0.151495,0.167347,0,0,0,0.078064,0,0,0,0.167888,0,0
tG(GCC)O2,0.213216,0.153165,0,0,0.070251,0.235638,0.341673,0.135348,0.180234,0.413263,0.393867,0.1579
tG(GCC)P1,0.361905,0.365894,0.214891,0.163189,0,0.101194,0,0.209789,0,0,0.66681,0.163974
tG(GCC)P2,0.222462,0.281418,0.590796,0.105221,0.280178,0.089459,0.136121,0.345436,0.65791,0.427332,0.678073,0
tG(UCC)G,0,0,0.201485,0.533428,0,0.198152,0,0,0,0,0,0
tG(UCC)N,0,0,0,0,0,0,0,0,0,0,0,0
tG(UCC)O,0,0.31606,0,0.172843,0,0,0.262055,0,0,0,0,0
tG(UCC)Q,0,0,0,0,0,0,0,0,0,0,0,0
tGFP,0,0,0.023507,60451.80078,56964.14453,60394.71484,41902.22266,43372.125,44644.67578,41431.49609,40154.54297,41385.75391
tH(GUG)E1,0.351346,0.321654,0.573189,0,0,0.330728,1.020142,0.183518,0.298588,1.158895,0.545118,0.167685
tH(GUG)E2,0.860382,0.867067,0.729513,0.828453,1.055625,0.98078,0.658257,0.410414,0.18484,0.818231,0.708654,1.428316
tH(GUG)G1,0.586498,0.833503,0,0.217543,0.696053,0.342132,0.065514,0,0.088866,0.178292,0.381583,0.074859
tH(GUG)G2,0.190889,0,0,0,0,0,0,0.240242,0.394563,0.079594,0.715468,0.386274
tH(GUG)H,0.116193,0,0,0,0.184734,0,0,0.086754,0.085311,0,0.085175,0.074859
tH(GUG)K,0,0.145444,0,0.071521,0.155045,0,0,0.216885,0,0,0.245303,0.062882
tH(GUG)M,2.617111,1.353744,2.702671,4.374709,3.737572,6.591753,3.057307,3.697059,4.301094,2.95773,2.981116,1.368429
tH(GUG)Q,0,0,0,0,0,0,0,0,0,0,0,0
tI(AAU)B,0,0,0,0,0,0,0,0,0,0,0,0
tI(AAU)D,0,0.179612,0,0,0.237516,0.127606,0,0.850587,0.055337,0,0,0.504026
tI(AAU)E1,0,0,0,0.214563,0.112338,0.238568,0.270149,0.220763,0.079547,0.167277,0,0.512766
tI(AAU)E2,0.196496,0.182334,0,0.429127,0,0.176152,0.242831,0.275954,0,0.229232,0,0.145672
tI(AAU)G,0.742918,0.440866,0.655717,0.101483,0.330596,0.761476,0.336928,1.275881,0.847345,0.486791,0.699446,1.468376
tI(AAU)I1,0.239564,0,0,0,0.138016,0.173378,0,0,0,0.1363,0,0.037875
tI(AAU)I2,0.134587,0,0,0,0,0,0.31568,0,0,0,0,0
tI(AAU)L1,0,0.182334,0,0,0,0.113736,0.224618,0.241181,0.450112,0,0,0
tI(AAU)L2,0,0,0.250119,0.014498,0,0.482684,0,0,0.21443,0.307643,0.385565,0.131105
tI(AAU)N1,0.113053,0.326568,0,0.356639,0.519967,0.368948,0.133557,0.64281,0.556827,0.635035,0.304972,0.014567
tI(AAU)N2,0,0,0,0,0,0,0,0,0,0,0,0
tI(AAU)P1,0,0,0.378558,0,0,0.148412,0,0,0.121049,0,0,0
tI(AAU)P2,0,0,0,0,0.436515,0,0,0,0,0,0,0
tI(GAU)Q,0,0,0,0,0,0,0,0,0,0,0,0
tI(UAU)D,0.532078,0,0,0.179293,1.565,0.410559,0.766164,0.46732,0.648597,0.459347,0,0
tI(UAU)L,0.221017,0.075864,0,0.608419,0,0.337446,0.630778,0,0.382146,0,0,0
tK(CUU)C,0,0,0,0,0,0,0,0,0,0,0,0
tK(CUU)D1,0,0,0,0.039496,0,0,0,0.602251,0,0,0,0.216518
tK(CUU)D2,0,0,0,0,0.011005,0,0,0,0,0,0,0
tK(CUU)E1,0.109144,0,0.209003,0,0,0.150445,0.261542,0,0,0.781901,0,0
tK(CUU)E2,0.534807,0,0,0,0,0.122324,0,0,0,0,0,0
tK(CUU)F,0,0,0,0,0,0,0.049231,0,0.357605,0,0.020162,0.186061
tK(CUU)G1,0,0,0,0,0,0.056241,0,0,0.234897,0.354839,0,0.076787
tK(CUU)G2,0.024558,0.071726,0,0,0.305842,0.029526,0.350774,0,0,0,0,0
tK(CUU)G3,0.398376,0,0,0,0.462945,0.291047,0,0.450865,0.01753,0,0,0
tK(CUU)I,0.160988,0,0,0,0,0,0.196926,0.072402,0,0.678276,0,0
tK(CUU)J,0,0,0,0,0,0,0,0,0,0,0,0
tK(CUU)K,0,0.504838,0,0,0.123638,0.334634,0.492315,0.082275,0.546925,0.116186,0,0.02658
tK(CUU)M,1.367226,1.006125,0.267372,0.964066,0.32211,0.8171,0.883089,0.73389,0.953613,0.307736,0.709027,1.148855
tK(CUU)P,0.521163,0.31173,0.318644,0.8318,0,0.433055,1.030783,0,0.50836,0,0.070567,0
tK(UUU)D,5.90743,4.157326,3.460546,1.569546,2.49554,2.359308,2.30157,0.589087,2.201723,0.982871,2.405988,1.642065
tK(UUU)G1,0,0,0,0,0.953316,0.288235,0,0,0.802858,0,0,0
tK(UUU)G2,0,0,0,0,0,0,0.369236,0,0,0,0,0
tK(UUU)K,0,0.04138,0.082231,0.487911,0.468524,0.309325,1.289249,0.115185,0,0.163289,0.31923,0.180155
tK(UUU)L,0.461134,0.788981,1.154657,0.899403,0.592162,0.866111,1.923104,0,0.691168,1.369112,1.320605,1.051394
tK(UUU)O,1.470718,0.518631,1.596648,0.878828,0.618191,1.52413,1.636946,1.540182,1.360301,1.099057,0,1.712946
tK(UUU)P,1.833623,0,0,0,0,1.839079,1.323095,0,1.023731,0,0,0
tK(UUU)Q,0,0,0,0,0,0,0,0,0,0,0,0
tL(CAA)A,0,0,0,0,0,0.23532,0,0,0,0,0,0
tL(CAA)C,0,0,0,0,0,0,0,0,0,0,0,0
tL(CAA)D,0,0,0,0,0,0,0.158876,0,0,0,0.388895,0.297881
tL(CAA)G1,0,0,0,0.716956,0,0.445607,0,0,0,0,1.504726,0
tL(CAA)G2,0.446959,0.293825,0,1.229814,0.897925,0.836339,1.029958,1.195351,0.539956,0.704469,0.21838,0.381235
tL(CAA)G3,0,0,0,0,0,0.093878,0,0,0,0,0,0
tL(CAA)K,0,0,0,0,0,0,0,0,0,0,0,0
tL(CAA)L,0.772461,0.434694,0.579543,1.666791,2.435983,2.057802,0.545111,2.168039,1.800893,1.926108,0.885485,1.204176
tL(CAA)M,0,0,0,0,0,0.140191,0,0.225593,0,0,0.236329,0
tL(CAA)N,0.167609,0.410134,0.78448,0,0.56772,0.51445,1.109396,0,0,0.433304,0.245303,0
tL(GAG)G,0,0.198928,0.250119,0.478843,0.422894,0.78607,0.136962,0.776392,0.252812,0.139776,0,0.210337
tL(UAA)B1,0.296411,0,0.321581,0.388258,0.121585,0.190617,0.109635,0.363223,0,0.191027,0,0.225861
tL(UAA)B2,0.16599,0,0.235231,0,0.633375,0.089199,0,0.0143,0,0.215587,0.601577,0.323392
tL(UAA)D,0.36755,0.031166,0,0,0,0.106305,0,0,0,0.199214,0,0.54412
tL(UAA)J,0.289297,0.373998,0.708669,0.296302,0.469376,0.186951,0.369016,0.692126,0.825688,0.635846,0.043804,0.71865
tL(UAA)K,0,0,0,0,0,0,0,0,0,0,0,0
tL(UAA)L,0.827579,0.924581,1.703189,0.601863,0.681444,0.955527,0.612353,1.698855,2.559328,0.370114,1.064806,2.222681
tL(UAA)N,0.099594,0.07432,0.217365,0,0,0.086755,0,0,0,0,0.321231,0
tL(UAA)Q,0,0,0,0,0,0,0,0,0,0,0,0
tL(UAG)J,0,0,0,0,0,0.026286,0,0.208015,0.230964,0,0,0.03155
tL(UAG)L1,1.824272,2.379762,3.763981,6.762835,9.813449,5.781622,3.265186,3.732543,3.801539,4.359776,3.064982,4.251426
tL(UAG)L2,0,0,0,0,0,0,0,0,0,0,0,0
TLC1,97.642769,74.919113,89.311775,31.747463,32.236759,25.193048,42.11227,36.875412,37.761009,47.58176,43.717907,46.153217
tM(CAU)C,0,0,0,0,0,0,0,0,0,0,0,0
tM(CAU)D,0.166445,0.331041,0,0.22632,0.663742,0.056241,0.135387,0,0,0.229232,0,0
tM(CAU)E,0.315381,0,0,0.566209,0,0.322175,1.375788,0.296966,0.415891,0,0.166943,0.107797
tM(CAU)J1,0.035472,0,0,0,0,0.10264,0.323081,0.168779,0.070119,0.18527,0.571254,0.259895
tM(CAU)J2,0,0,0,0,0,0,0,0,0,0,0,0
tM(CAU)J3,0,0,0,0,0.455238,0,0,0,0,0,0,0
tM(CAU)M,0.174631,0.135175,0.325497,0.161657,0.217994,0.126542,0,0.059238,0.536407,0,0.228502,0
tM(CAU)O1,0.738656,0.346827,0.468972,0.283104,0.633375,0.094103,0.131027,0.316986,0.195504,0.031838,0,0
tM(CAU)O2,0,0.576563,0,0.514364,0.70604,0.21934,0,0.480484,0.704692,0,0.625019,0.286475
tM(CAU)P,0.802286,0.402767,0.191063,0.581109,0.395859,0.65718,0.945269,1.157834,0.735807,1.534581,0.943736,0.45215
tM(CAU)Q1,0,0,0,0,0,0,0,0,0,0,0,0
tM(CAU)Q2,0,0,0,0,0,0,0,0,0,0,0,0
tMOX,0,0.004837,0,93.954659,105.372604,37.596455,338.154755,206.202469,243.883545,149.128601,144.880859,159.553757
tN(GUU)C,0.089216,0,0,0,0.044935,0.10264,0,0,0.172928,0.046466,0,0
tN(GUU)F,0.051143,0.410931,0,0.17687,0,0.155347,0.245866,0.116874,0.491114,0,0,0.075749
tN(GUU)G,0.519504,0,0.192659,0,1.046353,0.165056,0,0,0,0,0,0.215595
tN(GUU)K,1.397009,0.239483,1.87251,0.687183,0.795998,1.160939,0.652608,0,0.885389,1.301046,1.322649,1.194512
tN(GUU)L,0,0,0.0845,0,0,0,0,0,0,0,0,0
tN(GUU)N1,4.051056,4.035832,5.421491,3.053179,2.554898,2.192884,3.478551,2.44138,3.448176,2.484379,4.892806,3.694248
tN(GUU)N2,0,0,0,0.165272,0,0.162282,0,0,0,0.210646,0.490607,0.157326
tN(GUU)O1,0.174962,0,0,0,0.19258,0.244116,0,0,0.04842,0,0,0
tN(GUU)O2,0,0.261254,0.500237,0,0.353064,0.198344,0,0,0,0,0,0.215595
tN(GUU)P,4.433282,1.641003,6.476045,12.618647,5.209295,5.348363,3.542294,2.383411,3.015857,2.952137,3.391152,4.37308
tN(GUU)Q,0,0,0,0,0,0,0,0,0,0,0,0
tP(AGG)C,7.508287,6.522585,12.127281,3.20355,2.866681,2.556015,5.397083,3.096454,4.876942,3.931966,3.379734,5.590496
tP(AGG)N,0.379011,0.380391,0.43076,2.539,1.586736,0.970801,1.123092,0.613952,0.66116,0.33748,0.749538,0.302432
tP(UGG)A,0,0,0,0,0,0,0,0,0,0,0,0
tP(UGG)F,0,0,0,0,0,0.315047,0,0.463801,0.373235,0,0,0
tP(UGG)H,0.174593,0,0,0,0.059379,0,0,0,0,0,0,0
tP(UGG)L,0,0,0,0,0,0,0,0,0,0,0,0
tP(UGG)M,4.086124,2.03621,3.574613,1.647966,3.255943,3.799096,1.219803,0.954295,0,0.391605,2.330381,1.712782
tP(UGG)N1,0.287565,0.38915,0.979286,0.917177,0.216662,0.393322,1.074135,0.341777,1.004227,0.473459,0.657515,0.982681
tP(UGG)N2,0.777387,0.68806,0,0.709356,1.01274,0.507497,0,0.35369,0,0.986971,0,0.215595
tP(UGG)O1,0,0,0,0,0,0,0,0,0,0,0,0
tP(UGG)O2,0,0,0,0,0,0,0,0,0,0,0,0
tP(UGG)O3,0.818885,1.071248,1.003948,0,0,0,0,0,0,1.092036,0,0.425201
tP(UGG)Q,0,0,0,0,0,0,0,0,0,0,0,0
tQ(CUG)M,0,0.092301,0,0.211583,0,0,0,0,0.255933,0,0,0
tQ(UUG)B,0.071929,0,0.472446,0.295025,0.277102,0.31077,0.224618,1.184527,0.177731,0,0,0.530425
tQ(UUG)C,0,0,0,0.429127,0,0,0,0,0,0,0.245303,0
tQ(UUG)D1,0,0.282496,0,0,0,0,0.355646,0.183558,0.256886,0,0,0
tQ(UUG)D2,0.102361,0,0,0.187743,0.036287,0,0.265174,0,0.060429,0,0.490607,0
tQ(UUG)D3,0.521659,0,0,0.017415,0.264834,0.26738,0.134147,0.907581,0,0.022684,1.218212,0.031628
tQ(UUG)E1,0,0,0.191063,0.059601,0.181436,0.059873,0.826721,0.240242,0.170622,0.152821,0.245303,0.188646
tQ(UUG)E2,0.296016,0.707639,0,0,0,0.149683,0.449237,0.170171,0,0.133719,0.207826,0
tQ(UUG)H,0.307082,0,0.180641,0.375486,0.191332,0.662882,0.464835,0.774113,0.206168,0,0,0.601869
tQ(UUG)L,0.143858,0.388782,0.211906,0.309925,1.009441,0.138279,0.374364,0.580585,0,0,0.1465,0.215595
tQ(UUG)Q,0,0,0,0,0,0,0,0,0,0,0,0
tR(ACG)D,0.275589,0.780705,0.942228,0.185171,0.185457,0.149039,0.175387,0.220496,0.392664,0.778761,0,0.646785
tR(ACG)E,0.185545,0,0,0,0,0.171535,0.113848,0,0,0,0,0
tR(ACG)J,0.330161,0.137934,0,0.523182,0.185457,0.185595,0,0.73389,0.108684,0.489866,0,0
tR(ACG)K,0,0.077243,0.5345,0.705414,0.39369,0.513199,0.31385,0.388337,0.760787,0.157008,0.799756,0.995281
tR(ACG)L,0.152802,0.474492,0.620157,1.193325,0.832931,2.239796,0,0,0.897518,0.229232,0.218421,0
tR(ACG)O,0.368362,0.063449,0.250119,0.949369,0,0.163099,0,0.171131,0.865965,0,0.238583,0.141761
tR(ACG)Q2,0,0,0,0,0,0,0,0,0,0,0,0
tR(CCG)L,0,0,0,0,0.105562,0,0,0.130131,0.223941,0,0,0.044916
tR(CCU)J,0.141092,0,0,0,0,0,0,0,0.117747,0,0,0.182657
tR(UCU)B,0.309848,0.23215,0.250119,0.539389,0.600387,1.24023,0.442998,0.700706,0.405227,2.080599,0.705247,0.637802
tR(UCU)D,0,0.313263,0,0,0.042885,0.079831,0,0,0,0.561937,0.139686,0
tR(UCU)E,0,0,0.15285,0,0,0,0,0,0.163513,0,0,0.14373
tR(UCU)G1,0.22132,0.439128,0.218854,0.759912,0.857695,0.868161,0.549067,0.3637,0.188395,0.302459,0.511048,0.371302
tR(UCU)G2,3.10E-05,0,0,0,0,0,0,0,0,0,0,0
tR(UCU)G3,0.630763,1.532751,2.164221,1.013216,0.108861,1.197464,0.901594,0.400404,0.714479,0.515772,0.364548,0
tR(UCU)J1,0,0,0.333491,0,0,0,0,0,0,0.052532,0,0
tR(UCU)J2,0.160457,0.02797,0,0,0,0.055597,1.038861,0,0.582958,0.167148,0,0
tR(UCU)K,0.550534,0.553804,0.159798,0.119202,0.455238,0.769798,0,0.023357,0.255933,0.439361,0.160129,0.185651
tR(UCU)M1,0.035965,0.332842,0.079899,0.229464,0.22432,0.513199,0.2059,0.146815,0.682488,0.283356,0.190791,0
tR(UCU)M2,0,0.036361,1.000475,0.596009,0.217723,0.325026,0.134147,0.02002,0.227496,0.550794,0.218047,0
tR(UCU)Q1,0,0,0,0,0,0,0,0,0,0,0,0
tS(AGA)A,0,0,0.213516,0.392494,0.121654,0.047565,0.243793,0,0,0.371803,0,0.247145
tS(AGA)B,0,0.505914,0,0.154381,0,0,0.076699,0,0.639832,0,0,0
tS(AGA)D1,0,0,0,0,0,0,0,0,0,0,0,0
tS(AGA)D2,0.235625,0.375752,0.451434,0.510242,0.171823,0.16102,0.126006,0.307627,0.550444,0.202063,0.207731,0.186674
tS(AGA)D3,0,0,0,0,0,0,0,0,0,0,0,0
tS(AGA)E,0.2502,0,0.097607,0,0.237516,0.147701,0,0.240242,0,0.181708,0,0
tS(AGA)G,0,0.304531,0.237918,0,0,0.096381,0.186269,0,0,0.396963,0,0
tS(AGA)H,0,0.574679,0,0,0,0,0,0,0.096755,0.341053,0,0
tS(AGA)J,0,0.270148,0,0.154381,0.176688,0.033796,0.18353,0.600605,0.337082,0,0,0.43119
tS(AGA)L,0,0,0,0,0,0,0,0,0,0,0.206414,0
tS(AGA)M,0,0.201383,0,0,0,0.128926,0,0.172857,0,0,0.035898,0
tS(CGA)C,0,0.41259,0,0,0,0.160218,0,0,0,0,0,0.005258
tS(GCU)F,0.398376,0,0,0,0,0,0,0,0,0,0.245303,0
tS(GCU)L,0,0,0,0.399624,0,0.203997,0,0.631574,0,0,0,0
tS(GCU)O,0,0.309443,0,0.533792,0.341791,0.416192,0,0,0,0.181708,0.391887,0.546875
tS(GCU)Q1,0,0,0,0,0,0,0,0,0,0,0,0
tS(UGA)E,0.940071,1.466169,1.003525,1.97817,2.575016,1.443215,0.997087,1.379927,0.811494,0.888973,1.501734,1.814152
tS(UGA)I,0.167609,0,0,0.664623,0.249102,0.11766,0.808079,0.40724,0.699133,0.696082,0,0.467999
tS(UGA)P,0,0,0.170813,0,0,0.217797,0.161616,0,0.46817,0,0.388895,0
tS(UGA)Q2,0,0,0,0,0,0,0,0,0,0,0,0
tT(AGU)B,0.13643,0.135175,0,0,0.097609,0.089986,0,0,0,0,0,0.153574
tT(AGU)C,0.428391,0.157245,0,0,0.191965,0,0,0.161258,0.350593,0,0,0
tT(AGU)D,0.166445,0,0.695535,0.26453,0.767859,0.561004,0.89232,0.858948,0.494336,0.310876,0.655262,0.853519
tT(AGU)H,0.796753,1.817968,1.103263,0.852375,0.146414,0.36416,0,0.891858,0,0.405081,0.722468,0.351449
tT(AGU)I1,0.944097,0.482768,0.62701,0.367403,0.829678,0.410559,1.107708,0.283025,0,0.414502,0.325951,0.708805
tT(AGU)I2,0,0,0,0,0,0,0,0,0,0.021981,0,0
tT(AGU)J,0,0,0,0,0,0.098422,0,0.240242,0,0,0,0
tT(AGU)N1,0.141888,0.262074,0,0,0,0.573658,0.298466,0.388337,0.20685,0.621753,0.460364,0.711759
tT(AGU)N2,0,0,0.154183,0,0,0.061865,0.132309,0,0,0.075364,0,0.180155
tT(AGU)O1,0,0,0,0,0,0.016872,0,0,0,0,0,0
tT(AGU)O2,0.196459,0.240005,0,0,0,0.202467,0.089232,0,0.185814,0.295175,0.040324,0
tT(CGU)K,0,0,0,0,0,0,0.062394,0,0,0,0,0
tT(UGU)G1,0,0,0,0.190723,0,0,0,0.233569,0,0,0,0
tT(UGU)G2,0.096828,0.069925,0,0,0,0,0,0,0,0,0,0
tT(UGU)H,0.034904,0.001541,0.139442,0.049407,0.028358,0.023521,0.055039,0.09163,0.043943,0.075686,0.050463,0.050584
tT(UGU)P,0,0.045213,0.018704,0.1655,0.048745,0.022354,0.127555,0.040753,0.061257,0.041728,0,0.05499
tT(UGU)Q1,0,0,0,0,0,0,0,0,0,0,0,0
tT(XXX)Q2,0,0,0,0,0,0,0,0,0,0,0,0
tV(AAC)E1,0.239564,0,0,0,0,0,0.500839,0,0,0,0,0.154413
tV(AAC)E2,0.54373,0.35106,0,1.159802,0.266403,0.314854,0.989536,0.850587,0.200596,0.808508,0.291712,0.437017
tV(AAC)G1,0,0.35106,1.646051,0.156573,0.731805,0.717091,0.194265,0.678522,0.522241,1.025349,0.689501,0.407882
tV(AAC)G2,3.851868,4.600735,2.501187,9.116044,7.545935,6.59391,10.165504,7.142334,8.708633,4.618715,5.572362,5.145143
tV(AAC)G3,0.958257,0.40821,0.926115,0.330544,1.007836,1.367605,2.231008,0.834354,1.611685,0.666012,1.163533,1.107109
tV(AAC)H,0,0,0,0,0,0.074899,0.188194,0,0,0,0,0
tV(AAC)J,1.063234,0.478966,1.406073,0.910445,1.74927,1.026397,1.557153,0.65255,1.902204,0.724869,0.36464,0.836159
tV(AAC)K1,0.174962,0.201383,0.459678,0.617594,0.237516,0.337047,0.352105,0.1396,0.473821,0,0.241988,0.276777
tV(AAC)K2,0.193805,0,0.331238,0,0.218258,0.070738,0,0.168819,0,0.173473,0.245303,0.215595
tV(AAC)L,0.554497,0.925275,1.287773,0.968435,0.603418,0.707382,2.08531,1.78883,2.759924,1.579842,0.480662,0.477805
tV(AAC)M1,0.508737,0.071182,0,0,0,0.231633,0,0.272707,0.252474,0.77753,0.066298,0
tV(AAC)M2,0.837323,1.014327,1.277755,0.724876,0.97253,0.779708,0.191229,1.103815,1.058317,0.173473,0.600058,0.524446
tV(AAC)M3,0.323008,0.353782,0,0,0.536247,0,0,0.068177,0,0.02788,0.245303,0.297171
tV(AAC)O,1.545054,1.594739,0.581357,0.942339,0.179742,0.86689,0.983465,0.655796,1.020273,0.876657,0.483977,0.973091
tV(CAC)D,0.174631,0.3338,0.250119,0.405613,0.660489,0.196843,0.221541,0.187586,0.957119,0,0.225141,0.596578
tV(CAC)H,0,0,0,0.1499,0,0.084361,0,0,0,0.229232,0.567894,0
tV(UAC)B,0,0,0.175759,0,0.401209,0.169217,0.224618,0.165572,0.677876,0.687696,0.152486,0
tV(UAC)D,0.732151,0.255811,2.673566,0.614695,0.917966,1.091588,1.217189,1.139527,1.79153,1.440444,0.261878,1.287742
tV(UAC)Q,0,0,0,0,0,0,0,0,0,0,0,0
tW(CCA)G1,0,0,0,0,0,0,0,0,0,0,0,0
tW(CCA)G2,0,0,0,0,0,0,0,0,0.266597,0,0,0
tW(CCA)J,0,0,0,0,0,0,0,0,0,0,0,0
tW(CCA)K,0,0,0,0,0,0,0,0,0.46921,0.340664,0,0
tW(CCA)M,0,0,0,0,0,0,0,0,0,0,0,0
tW(CCA)P,2.221501,4.203878,7.274284,3.701218,4.872369,3.478347,3.600136,2.295647,3.956295,2.680741,3.529641,2.440415
tW(UCA)Q,0,0,0,0,0,0,0,0,0,0,0,0
tX(XXX)D,0,0,0,0.163669,0,0.132217,0.024022,0,0.210444,0.293119,0.081544,0
tY(GUA)D,0,0.774235,1.447353,0.509722,0.627041,0.692476,0.245583,0.861669,1.149991,1.882759,0,0
tY(GUA)F1,0,0,0,0,0,0,0,0,0,0,0,0
tY(GUA)F2,0,0,0,0,0,0,0,0,0,0,0,0
tY(GUA)J1,0,0,0,0,0,0,0,0,0,0,0,0
tY(GUA)J2,0,0,0,0,0,0,0,0,0,0,0,0
tY(GUA)M1,0,0,0,0,0,0,0,0,0,0,0,0
tY(GUA)M2,0,0,0,0,0,0.049267,0,0,0,0,0,0
tY(GUA)O,0,0,0,0,0,0.012317,0,0.086487,0.300294,0.018339,0,0
tY(GUA)Q,0,0,0,0,0,0,0,0,0,0,0,0
YAL001C,11.820957,12.003157,17.6385,14.434514,13.640133,9.976566,15.223305,15.908608,13.71522,13.669742,13.28321,15.211172
YAL002W,15.622602,14.372983,22.72261,18.623709,16.558905,13.966976,19.687857,17.973,18.41231,16.622107,16.328732,17.71373
YAL003W,1467.25647,1525.231567,1172.397583,1502.179565,1589.37207,1557.409302,1538.770142,1591.945679,1568.637817,1617.653076,1632.547363,1657.415283
YAL004W,0,0.521668,0,0.020524,0,4.713539,1.539335,0.396021,1.240678,0.967728,0,0.117449
YAL005C,481.728821,505.385651,461.041809,1777.888672,1786.5979,1445.326782,905.429199,918.866577,1156.900513,855.925476,838.913086,835.483521
YAL007C,225.635605,233.535461,281.561462,159.283508,151.671661,131.998367,194.605927,179.837921,179.485138,201.201309,192.707657,211.268036
YAL008W,97.626221,87.739754,140.800873,109.034859,101.740219,86.318993,110.769272,105.505325,103.853004,107.45874,105.368225,103.489883
YAL009W,38.946392,37.706203,48.647118,37.952133,38.920277,30.928385,48.226452,39.458847,45.677776,32.647339,39.190338,38.093685
YAL010C,17.728418,16.065151,20.150248,18.018835,15.378573,12.479733,17.764565,13.301827,16.294044,12.6967,16.980383,14.999557
YAL011W,10.518895,8.640828,11.30555,11.691533,7.450756,6.382466,11.412006,10.311094,11.052673,7.002562,10.05247,9.851356
YAL012W,253.763184,267.682892,229.301392,223.202225,218.319931,195.235016,233.81041,219.40593,249.693893,189.441971,202.206894,198.83017
YAL013W,20.025442,21.191717,18.135656,24.450712,17.372179,13.990355,19.60746,21.178783,19.116163,14.55755,20.747057,17.217323
YAL014C,87.069603,88.428551,81.77317,76.407188,66.896828,59.620464,69.7379,68.38517,65.851379,63.248032,75.502937,68.156334
YAL015C,27.638186,23.177383,31.180208,31.105074,28.431408,21.434856,31.766108,31.184031,31.496159,21.348761,23.954067,23.299339
YAL016C-A,65.618958,79.046432,75.291756,43.019478,41.704681,50.235443,27.0511,39.642082,31.925934,36.237564,40.102901,33.308048
YAL016C-B,3.442957,3.413773,5.126088,4.725008,6.887952,5.913374,7.140694,6.8624,5.97039,6.226237,2.766915,5.483761
YAL016W,102.129021,93.339218,121.289513,77.153435,72.936089,64.673317,70.836067,70.338081,72.58429,69.314697,69.346107,73.025375
