Gene ID,Vector_1,Vector_2,Vector_3,EGFP_1,EGFP_2,EGFP_3,PolyI_1,PolyI_2,PolyI_3
YPL068C,3.504511,2.688874,5.146483,1.409583,2.306907,4.006463,4.073105,2.977051,3.46
YPL067C,35.071098,24.824045,25.387529,67.784897,52.673141,36.111401,30.730352,26.628706,24.215254
YPL066W,8.543778,7.444188,11.494803,7.860242,13.897864,14.267807,10.576407,12.166306,10.629392
YPL065W,13.280999,7.397765,17.839523,5.042285,6.536772,4.945299,6.103533,5.374157,7.319638
YPL064C,12.299539,5.062059,15.733017,3.795761,5.177379,5.27533,7.011691,7.027337,8.892807
YPL063W,22.12085,15.521492,24.834892,27.417408,32.539104,41.718662,44.382191,34.11829,32.218987
YPL062W,0.830737,0.875148,0.608025,0.214701,0.353138,0.257284,0.740999,1.427332,0.729733
YPL061W,274.360565,191.098953,336.774658,258.811493,347.076385,278.771545,446.695099,442.774445,446.297943
YPL060W,3.029995,2.092978,2.801571,2.321084,2.824271,2.183279,4.401772,4.90413,4.853034
tC(GCA)P1,0.146657,0,0.202842,1.075706,0.713447,0.868335,0.389287,0.216343,0.936275
YPL060C-A,0.357764,0.237684,0.331308,0.086348,0.280498,0.347456,0.201913,0.157108,0.274386
YPL059W,121.637939,126.807182,127.997787,105.068237,120.611031,114.422089,149.550446,163.16153,179.057983
YPL058C,81.153336,40.565414,12.355699,21.442522,30.742186,27.726265,59.664093,50.78516,50.131851
YPL057C,42.68195,20.100111,24.154617,41.164684,126.258148,107.880135,72.473663,67.025558,75.138512
YPL056C,9.107284,9.681703,5.985828,15.217493,21.792444,19.466036,31.218803,29.409254,26.158339
YPL055C,7.358085,11.100802,4.77359,19.512413,14.855363,14.259534,13.622235,12.208779,12.932237
YPL054W,9.022465,5.32702,6.354597,2.49668,3.344464,2.538509,11.473762,13.702697,12.42012
YPL053C,21.83671,13.447453,32.886425,13.265106,24.421993,24.589857,28.14497,26.89691,23.990494
YPL052W,21.99173,11.671687,25.392361,10.508292,21.858128,18.900187,27.371357,23.723516,28.108179
YPL051W,11.513033,6.486488,21.911015,3.097285,5.962734,7.248308,14.008866,10.10508,14.090316
YPL050C,24.445629,10.084042,40.689629,10.949444,19.281824,24.603239,26.753895,26.793606,23.398308
YPL049C,11.263627,13.730652,8.973856,8.903714,13.408753,12.534807,21.540686,22.57118,20.658548
YPL048W,357.015808,667.40387,274.761047,765.735229,656.752014,561.404358,756.069824,649.90033,614.223022
YPL047W,58.404697,56.980824,72.622177,29.92865,38.362736,30.155994,56.567837,52.95435,48.124866
YPL046C,18.898397,11.926465,18.997507,9.074736,9.342902,9.16152,14.322919,15.133933,18.241125
YPL045W,5.310706,4.362411,6.063512,3.102604,3.972147,4.117934,6.29851,5.530788,5.571378
YPL044C,0.042959,0,0.20365,0.071844,0.413669,0.128647,0.172061,0.117216,0.090905
YPL043W,4.280856,1.995479,6.777448,1.133175,2.868307,6.097826,5.153393,3.983592,3.502891
YPL042C,5.274937,3.94636,4.225389,3.890716,7.899055,6.367585,8.772571,7.324285,8.464768
YPL041C,61.08033,55.868179,33.216351,44.694592,40.878616,38.541672,41.747589,43.649685,37.90403
YPL040C,2.05036,3.187399,2.340604,2.00154,3.207958,2.787775,3.604786,2.951659,3.56356
YPL039W,6.248368,3.386245,6.472388,2.223402,3.384562,2.75497,3.643316,5.57556,4.642864
YPL038W-A,3.538101,1.343791,3.181028,0.770895,0.440724,0.318249,0.255101,1.149324,1.03659
YPL038W,18.302177,8.223492,20.356752,2.705467,5.426044,5.417453,6.896087,5.673947,6.462649
YPL037C,459.283051,294.929932,682.05072,240.003662,294.814697,300.534882,261.399963,295.033386,304.811707
YPL036W,12.854858,12.530972,13.220106,11.890991,13.304166,15.454086,19.13657,14.593512,11.861284
YPL035C,8.527562,5.328442,11.2321,1.941906,3.879293,2.948328,6.864171,6.578928,7.953292
YPL034W,10.066199,6.055638,10.963639,1.683829,2.897307,3.836557,10.222225,9.127877,13.152728
YPL033C,2.079508,1.123029,1.686274,0.160071,0.41571,0.247771,1.585927,1.560178,1.495257
YPL032C,12.554561,13.740133,17.467413,14.925786,17.617237,24.751179,17.775055,14.716756,15.549261
YPL031C,101.403221,114.82753,71.178986,97.200447,95.721382,87.688271,104.82074,105.011574,103.370316
YPL030W,5.9969,4.473736,10.031632,4.036756,6.070159,8.764919,9.245683,8.997037,8.203172
YPL029W,3.245392,2.997073,4.521343,2.497801,3.119307,4.824036,6.479479,5.293668,4.690435
YPL028W,1401.305054,1814.571411,957.828003,1299.240845,1352.24231,1309.523804,1204.220947,1231.056641,1169.649536
YPL027W,1.060756,0.610139,0.525245,0.130057,0.520735,0.174914,4.061855,5.444933,5.084518
YPL026C,9.321837,4.277169,6.149514,8.867421,13.075077,14.070477,19.701157,19.14502,22.463781
YPL025C,1.825189,2.965249,0.970225,1.493598,2.216643,3.191599,1.851426,2.271605,1.817513
YPL024W,33.37421,21.496061,25.098764,24.107094,21.940832,21.816845,32.749218,29.941198,29.581116
YPL023C,19.036518,24.830935,16.868771,32.690254,43.344559,41.325726,58.000523,48.863884,50.748058
YPL022W,3.902392,2.882122,4.621027,3.081769,5.698802,5.954872,8.153409,7.1671,8.212036
YPL021W,0.17988,0.207423,0.357491,0,0.053664,0.217398,1.169617,1.155365,1.246469
YPL020C,2.986733,1.696147,5.025721,0.990041,2.120152,2.077844,4.583137,4.159101,4.539075
YPL019C,54.411533,67.516808,57.114258,87.552307,66.43087,105.852753,28.646801,21.725508,22.918995
YPL018W,31.833101,47.812698,11.832259,49.715889,34.819736,33.828976,44.003441,37.42416,35.614727
YPL017C,64.355331,92.337769,20.202124,102.284851,60.711582,81.340271,52.757389,50.379948,46.375477
YPL016W,2.325729,1.447047,2.440686,0.91611,1.508069,1.790509,2.621547,2.060882,2.315926
YPL015C,275.694427,336.86438,174.832809,330.730652,330.165649,430.673615,442.517792,399.362885,399.505737
YPL014W,10.785684,4.562386,9.523485,9.286322,19.341797,21.571138,34.258465,30.480053,33.997574
YPL013C,35.199951,24.20529,44.845264,21.402903,22.449638,30.76804,29.785362,25.777954,32.089149
YPL012W,7.785676,4.024307,15.877351,6.606661,13.660542,18.666256,18.213589,13.597708,16.320959
YPL011C,9.485868,4.016912,13.187595,5.673043,7.059108,6.238901,14.28944,12.255583,11.940183
YPL010W,216.199173,152.68013,318.102203,253.545395,299.232758,239.511612,279.241364,289.29425,312.566101
YPL009C,8.687198,8.228666,10.934856,5.445115,6.588107,10.251666,22.199888,16.978958,16.358418
YPL008W,3.121451,2.000795,4.872287,1.726262,3.228182,4.597422,4.671222,4.559523,5.195222
YPL007C,3.971355,2.460452,5.927073,2.10702,3.76353,3.464464,4.734328,5.161753,5.298183
YPL006W,37.141014,33.244534,18.90432,47.517063,52.402016,55.242588,49.92178,46.080505,46.705307
YPL005W,2.410411,1.104059,1.595223,1.453265,2.045781,1.70842,3.662338,3.443434,2.90406
YPL004C,238.959885,241.019882,133.609818,228.256454,312.513885,257.205902,241.440536,265.589661,271.948364
YPL003W,32.108261,35.257408,20.256308,30.120394,34.108128,24.205648,27.571251,27.408625,26.08773
YPL002C,22.067719,15.235478,28.004622,17.623844,24.228512,24.795561,25.590683,24.031364,25.338936
YPL001W,8.149301,3.13895,12.069731,4.640503,5.928303,6.28663,7.936604,7.284135,9.256456
YPR001W,15.699301,21.738638,8.615579,5.052421,7.458507,6.253408,11.128789,9.556718,9.250872
YPR002W,6.064249,3.134872,7.837471,2.784625,3.496915,2.408658,7.197867,5.483487,6.06708
tF(GAA)P1,0,0,0,0,0,0,0,0.411941,0
YPR002C-A,5.465756,3.168881,3.70105,3.557801,3.619513,2.527546,4.973012,4.685534,5.437675
YPR003C,7.983079,6.629195,7.277148,9.193005,8.193372,7.630492,12.142056,13.269438,11.07831
YPR004C,190.311172,217.523788,154.213623,164.601562,195.857544,193.891556,221.684341,213.179443,207.150604
YPR005C,5.1139,3.871745,4.74444,2.96719,4.346253,5.891815,6.683815,5.319356,5.743572
YPR006C,11.549121,11.458668,10.529355,5.452086,6.615916,6.998313,10.022985,9.350462,8.730885
YPR007C,1.045665,0.863611,1.145764,0.163736,0.280021,0.126172,0.948991,0.510202,0.477663
tG(GCC)P1,0.207045,0.220237,0.11142,0.25431,0.570391,0.222279,2.013724,1.502215,1.163467
YPR008W,11.28461,7.788419,9.713457,8.831566,9.894885,12.936433,12.536744,9.009115,10.064217
YPR009W,24.952671,13.245991,28.066597,5.958028,7.765172,9.086816,9.366736,9.717755,10.911634
YPR010C,36.070232,27.8943,79.13517,37.618946,57.865314,96.325844,78.460724,59.42942,65.389503
tK(CUU)P,0.207045,0.289571,0,0,0,0.144126,0,0,0.334201
YPR010C-A,79.922295,44.502705,66.120941,61.476608,72.12999,57.396236,61.936817,62.743507,77.304878
YPR011C,35.050797,40.609608,25.243801,43.710705,48.107788,43.026455,75.469444,68.020897,61.438805
YPR012W,9.234218,6.450053,11.263698,2.809957,3.875079,6.549157,5.881073,7.398093,4.147512
YPR013C,12.359558,7.287234,12.582582,5.243179,9.18025,11.451604,12.514746,11.750116,11.774346
YPR014C,3.642741,2.845693,4.659219,1.748727,5.583135,4.193144,2.452828,2.739693,3.706188
YPR015C,3.799725,2.639611,2.696653,1.097846,1.846693,2.124741,3.537067,5.172175,5.900975
YPR016C,501.549927,473.244598,509.271942,238.839569,344.472931,528.141785,326.6828,338.198486,353.276001
YPR016W-A,101.219727,119.237801,127.326492,60.27504,88.341278,126.889061,85.389786,74.194138,92.385651
YPR017C,30.931692,22.76819,36.110573,11.656781,15.574958,18.281862,20.084307,19.705269,20.156654
YPR018W,2.422804,1.671275,4.050937,1.437478,1.445671,2.43552,3.332423,2.264536,2.377331
YPR019W,10.385587,9.906492,10.512602,14.204473,15.022843,19.975542,25.863325,21.391811,22.627235
YPR020W,51.025345,23.337925,52.562305,32.479401,43.442593,37.342747,40.998356,34.488728,48.509171
YPR021C,5.16887,3.942185,6.862859,4.391138,5.383649,6.907689,7.173357,7.418522,8.653601
YPR022C,2.726887,1.70057,2.941925,3.296081,5.097399,5.571936,7.835083,6.547278,7.618965
YPR023C,38.820469,42.144352,28.465494,26.550758,25.009138,29.475142,71.883698,66.977806,59.832848
YPR024W,18.69672,15.596702,20.699827,20.646629,32.343872,32.517578,66.909744,65.154037,61.88567
YPR025C,5.665192,2.500796,9.501656,2.199517,3.823285,3.194492,5.212525,4.802198,6.371827
YPR026W,8.770609,6.014254,5.636732,6.511278,8.161395,6.604062,12.639379,11.335354,11.121406
YPR027C,14.803239,10.029782,13.451053,1.716895,2.64618,4.050004,2.980542,4.027513,4.226226
tF(GAA)P2,0,0,0,0,0,0,0,0,0
YPR028W,1772.774902,2169.768066,1393.956909,1639.44812,2001.511841,2061.075684,1351.395264,1398.89563,1445.153442
YPR029C,7.608643,5.947272,11.551848,10.052767,13.620792,14.532001,17.713486,16.28903,16.989168
YPR030W,5.98998,7.682493,5.382183,1.976792,3.656285,3.642548,5.54855,5.593046,5.13658
YPR031W,1.681517,1.216018,3.47007,1.301135,1.289595,2.049777,2.490099,2.131371,1.960242
YPR032W,2.456376,2.145365,2.553965,1.824504,2.931892,3.288097,6.513073,5.515848,6.143451
YPR033C,95.445839,48.05167,128.196014,42.486725,66.435844,70.089912,102.294304,98.358292,101.179008
YPR034W,19.683302,22.820175,15.360543,7.97017,10.869111,14.972872,21.552475,18.82081,16.759296
YPR035W,313.497528,140.834808,235.258636,107.325409,160.65123,188.081467,292.527374,277.335205,331.039398
YPR036W,136.271057,124.089745,112.028931,86.290527,102.494331,94.356644,131.056046,137.708282,138.178375
YPR036W-A,2055.614014,409.470459,1618.44165,728.275818,1206.594727,554.63623,1708.598022,1843.640381,2393.602539
YPR037C,43.032223,29.731508,33.747952,27.446333,32.411926,31.886824,27.180466,33.316925,30.090662
YPR038W,7.8897,6.965705,6.340168,4.057966,5.109616,5.587427,4.160894,5.144644,5.051929
YPR039W,2.483381,1.116433,1.556602,1.105851,1.39664,1.173763,0.890035,1.355623,1.271834
YPR040W,6.75563,4.672381,5.46768,4.209391,6.15601,7.043584,7.36567,8.407418,7.784156
YPR041W,67.984276,58.743931,108.959129,59.351898,85.653214,98.366959,161.493942,148.626419,157.474747
YPR042C,2.68171,2.603807,4.740961,3.204523,6.586333,6.447433,9.615297,7.846533,8.5886
YPR043W,999.617737,395.537598,1692.748413,393.459625,479.323517,545.536804,440.031036,534.625244,570.188965
YPR044C,90.181976,25.153236,188.418533,27.536806,47.756702,53.245743,38.927586,46.094074,48.730003
YPR045C,5.098764,1.654428,7.311643,1.69147,3.356937,3.404391,3.712587,5.077254,4.759921
YPR046W,8.92418,2.359526,12.491501,3.387897,4.795006,3.833161,6.457259,6.125764,7.493332
YPR047W,7.65289,4.605822,6.524032,3.979199,4.604559,4.643555,6.230796,5.955271,5.199729
YPR048W,7.697835,4.378215,15.011717,4.992464,6.739833,6.100283,13.377004,10.762155,12.071082
YPR049C,3.009385,3.75378,3.337058,4.042944,3.476625,4.170168,7.646656,5.540823,6.056292
YPR050C,5.570501,1.778788,10.908812,4.757724,3.93601,7.213265,4.032521,6.501335,3.931952
YPR051W,15.683356,6.071102,21.952068,3.713261,5.202598,4.806973,7.495037,5.23823,10.638426
YPR052C,714.405762,370.047638,546.649719,410.353973,765.373779,791.419495,366.198151,444.363373,476.333191
YPR053C,145.300888,88.351883,108.134438,196.155075,122.431686,113.825188,203.982742,219.451111,242.579147
YPR054W,41.194904,47.769791,30.251965,40.727432,43.509739,44.170788,44.309719,41.983208,44.614761
YPR055W,1.72952,0.748375,2.103709,1.041545,1.725097,2.154585,3.267715,3.03388,3.122555
YPR056W,12.76331,8.230139,13.73761,5.702836,7.378584,9.584333,11.054392,8.892624,9.811011
YPR057W,12.66689,8.323896,14.46149,4.024722,6.914158,6.827369,7.595332,8.124893,7.752385
YPR058W,103.281578,108.332024,129.530624,39.448853,58.245724,48.166592,100.542274,110.811935,98.302055
YPR059C,13.018557,7.651892,9.49903,2.480392,3.926708,4.40965,6.26009,9.423721,7.175969
YPR060C,20.120445,8.752106,37.011955,9.6973,11.917657,18.668718,20.098043,17.651199,20.338026
YPR061C,7.103526,5.129498,7.403957,1.406333,2.611157,2.999894,5.897346,4.478259,6.582445
YPR062W,94.439972,62.032547,117.183144,38.914188,56.439468,82.202133,85.883751,90.266853,86.153191
YPR063C,412.027863,417.128082,449.404358,305.210114,356.077881,393.74881,312.130768,365.033539,366.861267
YPR064W,8.613082,8.133498,4.503576,2.28868,3.621453,5.606478,3.805909,5.026891,2.901814
YPR065W,2.286662,1.232835,3.491924,3.644813,5.104338,6.117981,6.904796,7.942751,6.684051
YPR066W,9.376618,9.005015,9.180404,7.981871,9.307378,8.104231,11.669477,12.895984,13.86899
YPR067W,32.05862,20.326019,38.48291,19.206451,21.896748,24.649498,33.276463,33.097809,38.597328
YPR068C,8.218802,4.617766,7.72307,3.586219,3.930606,4.434229,6.069295,4.191364,5.692428
YPR069C,179.195999,152.470963,322.857788,217.492508,246.403854,317.725006,221.407562,203.137039,202.592957
YPR070W,2.747457,1.442407,5.853202,1.840995,3.995893,4.371811,4.234447,3.879553,3.532917
YPR071W,20.379307,17.832748,32.27261,10.345156,16.861998,17.821299,23.976852,27.980059,24.372749
tS(UGA)P,0.148972,0,0.202842,0,0,0.175189,0,0.358813,0
YPR072W,17.626894,14.050131,26.732719,12.272951,14.108673,14.59604,17.443441,15.60217,16.1332
YPR073C,93.833244,61.021435,129.170303,54.582119,67.473015,66.559624,85.078583,65.896561,87.159729
YPR074C,785.642639,715.436584,690.138977,751.447021,702.685913,754.231689,746.165466,673.158752,725.849548
YPR074W-A,0.259109,0.211675,0,0.232022,0.2119,0.155002,0.096028,0,0.251551
YPR075C,38.508678,38.766346,32.409805,17.531773,28.081287,29.258078,48.397255,57.424183,47.066273
YPR076W,5.315308,7.242581,6.134928,3.675059,6.330342,7.300778,9.910345,13.632749,10.159678
YPR077C,2.014013,4.506662,3.800354,0.519654,0.220426,0.323491,0.076221,0.121584,0.15506
YPR078C,30.529163,31.930052,17.778927,7.707701,8.717139,11.207049,10.640528,10.539907,8.856938
YPR079W,17.701826,11.290237,16.355509,9.656373,13.097136,8.984988,11.124347,11.972695,10.485715
YPR080W,6769.047852,9496.564453,7312.249512,6455.308105,6826.177246,6331.585449,8881.19043,8283.310547,7949.39502
YPR081C,3.899185,2.129446,3.342469,3.460443,5.048933,5.019799,10.196503,8.619247,10.368152
YPR082C,56.646038,26.69952,63.609749,19.323112,27.76326,27.869137,54.214394,53.230461,53.441959
YPR083W,3.096635,1.807323,4.029794,2.253453,3.386082,3.847998,4.47456,4.53177,4.980673
YPR084W,3.979617,2.483003,5.085994,5.498114,7.044237,10.785642,10.001423,8.739574,9.816474
YPR085C,7.281246,3.985297,9.736873,4.713772,7.089667,7.274172,10.93106,10.386751,9.591051
YPR086W,21.848259,12.916319,36.17075,9.648967,16.138731,18.09902,24.300381,20.994261,23.71813
YPR087W,1.959275,0.841651,1.524117,1.121999,0.895023,1.023385,1.457513,1.891995,1.846959
YPR088C,29.470503,24.362823,43.705223,26.409145,27.965578,33.010761,52.291164,46.178352,41.899113
YPR089W,5.864573,4.876237,8.093678,6.381857,7.525088,8.068256,11.838922,9.225132,9.564855
YPR091C,12.372179,11.594561,12.454549,11.321213,12.538364,13.094226,16.904324,13.897361,13.903798
YPR092W,8.076485,4.528465,9.149261,2.624308,3.198768,4.484636,4.021832,7.352535,4.407377
snR51,31.612133,20.686735,21.459547,14.898661,15.199104,21.751463,29.637383,36.960331,26.982708
snR70,57.016975,45.683353,17.157465,40.659363,47.016903,53.727356,80.674706,79.412498,78.558327
snR41,48.697037,46.014359,15.32418,42.251591,63.14957,65.369751,77.764946,78.771729,89.68187
YPR093C,6.263178,5.24668,4.422985,5.287028,6.860009,6.323583,12.704044,14.829871,11.97839
YPR094W,19.442442,6.243889,24.167624,7.484479,10.9961,8.805744,16.689083,14.820184,17.897869
YPR095C,2.535953,3.388428,3.178354,4.613529,3.550158,5.009944,6.394796,4.557432,5.451242
YPR096C,0.181763,0.434054,1.168852,0.988737,0.738625,1.123835,0.915694,1.644352,1.704276
YPR097W,3.096425,1.587035,4.149825,2.321891,4.036081,4.351359,6.76477,5.304306,6.082489
YPR098C,297.117157,170.932724,145.828369,202.861862,243.961899,166.917999,237.544403,265.220856,270.079895
YPR099C,24.585306,15.593451,16.806557,5.889225,10.934978,7.687466,17.839586,10.137502,13.468621
YPR100W,25.498634,15.393463,29.663664,10.193169,14.433928,24.073452,18.25606,24.495152,25.310797
YPR101W,12.97209,5.89821,20.969561,4.943718,7.020902,7.992051,10.749352,8.661517,9.40733
YPR102C,733.318909,359.919312,1619.649292,235.744888,321.109894,362.481232,308.276459,317.516724,378.615875
YPR103W,94.099663,74.550461,120.598267,90.355461,114.160194,118.417603,278.517883,265.043854,263.436951
YPR104C,1.621155,0.9879,2.889795,1.178346,1.553441,2.383122,2.929476,2.49068,2.715991
YPR105C,6.186297,2.899853,8.057911,3.467407,3.942048,5.773927,5.216327,5.478689,5.240489
YPR106W,24.655481,11.553099,26.257076,21.227314,28.750883,36.727066,16.107521,15.997384,14.965452
YPR107C,25.016809,18.468336,31.420774,18.377342,20.578495,20.49894,39.389011,29.124916,36.290504
YPR108W,31.387735,34.530785,55.094875,40.995682,45.163834,44.551739,111.979149,87.92292,102.241928
YPR108W-A,0.075409,0.125704,0.104454,0.51171,0.011008,0,0.43227,0.310698,0.502849
tT(UGU)P,0.078857,0.042372,0.229085,0.060155,0,0,0.038484,0.030359,0.025306
YPR109W,28.22015,14.228898,28.091444,21.759304,26.802696,22.284464,27.318768,31.547253,28.811686
YPR110C,52.822006,27.107927,99.178474,25.091478,42.493248,57.331959,69.748039,73.535042,71.800156
YPR111W,2.645904,1.282142,4.559457,2.030847,3.218568,2.831312,5.592533,4.595285,4.51293
YPR112C,3.190704,1.45527,8.099976,1.312572,2.572604,4.564206,3.880007,3.035141,4.043614
YPR113W,719.777954,987.652222,511.409973,475.287476,582.39447,659.738403,572.323242,594.174988,541.095215
YPR114W,82.402695,63.726395,68.292282,79.855446,85.970284,117.553749,92.345306,92.333626,88.647751
YPR115W,5.085723,4.17269,3.968767,5.251655,6.356694,6.768549,10.835863,10.266859,9.625252
YPR116W,3.03145,2.762383,2.051282,3.015889,5.742421,5.434536,5.786597,2.651632,5.149991
YPR117W,3.325279,1.954934,2.554153,4.256643,6.89071,6.311625,7.214723,6.093669,6.917452
YPR118W,65.521431,52.185638,93.674446,37.360867,45.505997,48.659477,72.009903,74.133987,74.295959
tK(UUU)P,0,0,0,0,0,2.730074,0,0,0
YPR119W,2.070312,1.251231,6.819944,1.801482,1.309763,2.515285,5.719321,4.676885,3.834557
YPR120C,5.43747,3.167595,7.995511,2.613917,4.730587,6.302715,8.164739,6.724671,6.437347
tC(GCA)P2,0,0.33092,0.521191,0.237579,1.435776,1.006032,0.279185,0,1.004638
